num_nodes,removal_percent,graph_id,file_graph_id,true_mis,mis_min_degree,mis_random,mis_prob,mis_low_neighbor_prob,mis_prob_model,mis_low_neighbor_prob_model
15,65,760,19,5,5,4.6,5,5,5,5
15,65,761,2,6,6,5.4,6,6,6,6
15,65,762,20,6,6,4.8,6,6,6,6
15,65,763,21,7,7,5.4,7,7,7,7
15,65,764,22,6,5,4.8,6,6,5,5
15,65,765,23,7,7,5.4,7,7,7,7
15,65,766,24,6,5,4.6,6,6,6,6
15,65,767,25,6,6,4.6,6,6,6,6
15,65,768,26,5,5,4.8,5,5,5,5
15,65,769,27,6,5,5.2,6,6,5,5
15,65,770,28,6,6,5.0,6,6,6,6
15,65,771,29,5,5,4.4,5,5,5,5
15,65,772,3,7,7,6.0,7,7,7,7
15,65,773,30,6,6,4.6,6,6,5,5
15,65,774,4,6,6,5.4,6,6,6,6
15,65,775,5,6,6,4.4,6,6,6,6
15,65,776,6,6,6,4.8,6,6,6,6
15,65,777,7,6,6,4.6,6,6,5,5
15,65,778,8,6,6,4.6,6,6,6,6
15,65,779,9,7,7,6.2,7,7,7,7
15,70,780,1,6,6,5.0,6,6,6,6
15,70,781,10,6,6,5.4,6,6,5,5
15,70,782,11,7,7,5.0,7,7,6,6
15,70,783,12,7,7,6.0,7,7,7,7
15,70,784,13,6,6,4.8,6,6,6,6
15,70,785,14,6,6,5.2,6,6,6,6
15,70,786,15,6,6,4.6,6,6,6,6
15,70,787,16,6,6,5.4,6,6,6,6
15,70,788,17,6,6,5.4,6,6,6,6
15,70,789,18,6,6,5.0,6,6,6,6
15,70,790,19,7,6,5.6,7,7,6,6
15,70,791,2,6,6,5.4,6,6,6,6
15,70,792,20,6,6,4.8,6,6,5,5
15,70,793,21,7,7,6.4,7,7,7,7
15,70,794,22,6,6,5.0,6,6,6,6
15,70,795,23,7,7,6.8,7,7,7,7
15,70,796,24,7,7,5.2,7,7,6,6
15,70,797,25,7,6,5.2,7,7,7,7
15,70,798,26,7,7,5.4,7,7,7,7
15,70,799,27,7,7,5.8,7,7,6,7
15,70,800,28,6,6,5.4,6,6,6,6
15,70,801,29,6,6,4.8,6,6,6,6
15,70,802,3,7,7,5.8,7,7,6,7
15,70,803,30,6,6,5.6,6,6,6,6
15,70,804,4,6,6,5.6,6,6,6,6
15,70,805,5,6,6,5.8,6,6,6,6
15,70,806,6,7,6,5.2,7,7,7,7
15,70,807,7,6,6,5.8,6,6,6,6
15,70,808,8,7,7,5.4,7,7,7,7
15,70,809,9,7,7,4.8,7,7,7,7
15,75,810,1,7,7,5.6,7,7,6,6
15,75,811,10,7,7,5.4,7,7,7,7
15,75,812,11,7,7,5.4,7,7,7,7
15,75,813,12,7,7,6.0,7,7,7,7
15,75,814,13,7,7,5.8,7,7,7,7
15,75,815,14,7,7,7.0,7,7,7,7
15,75,816,15,6,6,5.4,6,6,6,6
15,75,817,16,7,6,6.0,7,7,7,7
15,75,818,17,7,7,5.8,7,7,6,6
15,75,819,18,6,6,5.0,6,6,5,5
15,75,820,19,7,6,6.2,7,7,7,7
15,75,821,2,7,7,5.4,7,7,7,7
15,75,822,20,7,6,5.8,7,7,7,7
15,75,823,21,7,7,5.6,7,7,7,7
15,75,824,22,7,7,5.8,7,7,6,7
15,75,825,23,7,7,5.8,7,7,6,6
15,75,826,24,7,7,5.8,7,7,7,7
15,75,827,25,6,6,4.8,6,6,6,6
15,75,828,26,7,7,6.2,7,7,7,7
15,75,829,27,6,6,5.6,6,6,6,6
15,75,830,28,7,7,5.4,7,7,7,7
15,75,831,29,7,7,6.2,7,7,7,7
15,75,832,3,8,8,6.2,8,8,8,8
15,75,833,30,7,7,5.4,7,7,6,7
15,75,834,4,6,6,5.8,6,6,6,6
15,75,835,5,7,7,6.4,7,7,7,7
15,75,836,6,7,7,6.2,7,7,7,7
15,75,837,7,7,7,4.8,7,7,7,7
15,75,838,8,7,7,6.2,7,7,6,6
15,75,839,9,8,8,6.8,8,8,8,8
15,80,840,1,8,8,7.2,8,8,8,8
15,80,841,10,8,8,7.2,8,8,8,8
15,80,842,11,8,8,6.4,8,8,8,8
15,80,843,12,8,8,7.0,8,8,8,8
15,80,844,13,8,7,6.2,8,8,8,8
15,80,845,14,8,8,7.2,8,8,8,8
15,80,846,15,7,7,6.4,7,7,7,7
15,80,847,16,7,7,6.6,7,7,7,7
15,80,848,17,8,8,7.0,8,8,8,8
15,80,849,18,7,7,6.8,7,7,7,7
15,80,850,19,8,8,7.0,8,8,8,8
15,80,851,2,8,8,7.2,8,8,8,8
15,80,852,20,8,8,6.8,8,8,8,8
15,80,853,21,8,8,7.0,8,8,8,8
15,80,854,22,7,7,6.4,7,7,7,7
15,80,855,23,7,7,6.4,7,7,7,7
15,80,856,24,7,7,6.2,7,7,7,7
15,80,857,25,8,8,7.2,8,8,8,8
15,80,858,26,7,7,6.2,7,7,7,7
15,80,859,27,8,8,6.8,8,8,8,8
15,80,860,28,7,7,7.0,7,7,7,7
15,80,861,29,8,8,6.6,8,8,8,8
15,80,862,3,7,7,6.6,7,7,7,7
15,80,863,30,9,9,7.8,9,9,9,9
15,80,864,4,8,8,6.2,8,8,8,8
15,80,865,5,8,8,7.0,8,8,7,7
15,80,866,6,7,7,6.2,7,7,7,7
15,80,867,7,7,7,6.8,7,7,7,7
15,80,868,8,8,8,6.8,8,8,8,8
15,80,869,9,8,8,6.4,8,8,8,8
15,85,870,1,10,10,9.4,10,10,10,10
15,85,871,10,10,10,9.6,10,10,10,10
15,85,872,11,9,9,7.6,9,9,9,9
15,85,873,12,8,8,7.4,8,8,8,8
15,85,874,13,8,8,7.2,8,8,8,8
15,85,875,14,9,9,7.4,9,9,9,9
15,85,876,15,9,9,8.2,9,9,9,9
15,85,877,16,9,9,8.0,9,9,9,9
15,85,878,17,8,8,7.8,8,8,8,8
15,85,879,18,9,9,6.6,9,9,9,9
15,85,880,19,9,9,7.8,9,9,9,9
15,85,881,2,8,8,7.0,8,8,8,8
15,85,882,20,8,8,7.0,8,8,8,8
15,85,883,21,9,9,7.6,9,9,9,9
15,85,884,22,9,9,8.6,9,9,9,9
15,85,885,23,9,9,7.4,9,9,9,9
15,85,886,24,9,9,7.8,9,9,9,9
15,85,887,25,9,9,7.8,9,9,9,9
15,85,888,26,8,8,6.4,8,8,7,7
15,85,889,27,8,8,7.2,8,8,8,8
15,85,890,28,9,9,7.4,9,9,9,9
15,85,891,29,8,8,7.8,8,8,8,8
15,85,892,3,8,8,7.6,8,8,8,8
15,85,893,30,8,8,7.0,8,8,8,8
15,85,894,4,9,9,7.6,9,9,9,9
15,85,895,5,9,9,7.0,9,9,9,9
15,85,896,6,8,8,7.8,8,8,8,8
15,85,897,7,9,9,7.6,9,9,9,9
15,85,898,8,9,9,8.8,9,9,9,9
15,85,899,9,9,9,8.4,9,9,9,9
20,15,900,1,3,3,1.8,3,3,3,3
20,15,901,10,3,3,1.6,3,3,3,3
20,15,902,11,3,3,2.0,3,3,3,3
20,15,903,12,3,3,2.2,3,3,3,3
20,15,904,13,3,3,2.2,3,3,3,3
20,15,905,14,3,3,2.0,3,3,3,3
20,15,906,15,3,3,2.0,3,3,3,3
20,15,907,16,3,3,2.0,3,3,2,3
20,15,908,17,3,3,2.0,3,3,3,3
20,15,909,18,3,3,2.2,3,3,2,3
20,15,910,19,3,3,1.8,3,3,3,3
20,15,911,2,3,3,2.0,3,3,2,3
20,15,912,20,3,3,2.2,3,3,2,3
20,15,913,21,3,3,2.4,3,3,3,3
20,15,914,22,3,3,2.4,3,3,2,3
20,15,915,23,3,3,2.6,3,3,3,3
20,15,916,24,3,3,2.0,3,3,2,3
20,15,917,25,3,3,2.4,3,3,3,3
20,15,918,26,3,3,2.4,3,3,2,3
20,15,919,27,3,3,1.8,3,3,3,3
20,15,920,28,3,2,2.0,3,3,2,3
20,15,921,29,4,3,2.0,4,4,2,2
20,15,922,3,3,3,2.2,3,3,3,3
20,15,923,30,3,3,2.0,3,3,3,3
20,15,924,4,3,2,2.6,3,3,2,3
20,15,925,5,3,3,2.2,2,3,3,3
20,15,926,6,3,3,2.0,3,3,3,3
20,15,927,7,2,2,2.0,2,2,2,2
20,15,928,8,3,2,2.2,3,3,2,2
20,15,929,9,3,3,2.2,3,3,3,3
20,20,930,1,3,3,3.0,3,3,3,3
20,20,931,10,4,4,2.8,4,4,4,4
20,20,932,11,4,3,2.6,4,4,3,4
20,20,933,12,3,3,2.2,3,3,3,3
20,20,934,13,3,3,3.0,3,3,2,3
20,20,935,14,3,3,2.4,3,3,3,3
20,20,936,15,3,3,2.4,3,3,3,3
20,20,937,16,3,3,2.4,3,3,3,3
20,20,938,17,4,4,3.0,4,4,4,4
20,20,939,18,4,4,3.2,4,4,3,4
20,20,940,19,4,4,3.2,4,4,4,4
20,20,941,2,3,3,2.4,3,3,3,3
20,20,942,20,3,3,2.0,3,3,3,3
20,20,943,21,3,3,2.8,3,3,3,3
20,20,944,22,3,3,2.0,3,3,3,3
20,20,945,23,4,3,2.6,4,4,3,4
20,20,946,24,3,3,2.6,3,3,3,3
20,20,947,25,3,3,2.4,3,3,3,3
20,20,948,26,3,3,2.4,3,3,3,3
20,20,949,27,3,3,2.2,3,3,3,3
20,20,950,28,4,3,2.8,4,4,3,3
20,20,951,29,3,3,2.6,3,3,3,3
20,20,952,3,4,4,2.2,4,4,3,4
20,20,953,30,4,4,2.8,4,4,4,4
20,20,954,4,3,3,2.6,3,3,3,3
20,20,955,5,4,4,2.4,4,4,4,4
20,20,956,6,3,3,2.2,3,3,3,3
20,20,957,7,3,3,2.2,3,3,3,3
20,20,958,8,4,4,3.0,4,4,3,4
20,20,959,9,3,3,2.6,3,3,3,3
20,25,960,1,4,4,3.4,4,4,4,4
20,25,961,10,3,3,2.4,3,3,3,3
20,25,962,11,3,3,2.8,3,3,3,3
20,25,963,12,4,3,2.4,4,4,3,3
20,25,964,13,4,3,2.8,4,4,3,3
20,25,965,14,3,3,2.6,3,3,3,3
20,25,966,15,4,4,2.8,4,4,4,4
20,25,967,16,4,3,3.2,4,4,4,4
20,25,968,17,3,3,2.6,3,3,3,3
20,25,969,18,3,3,2.8,3,3,3,3
20,25,970,19,3,3,2.4,3,3,2,3
20,25,971,2,4,3,2.8,4,4,3,3
20,25,972,20,4,3,2.6,4,4,3,3
20,25,973,21,3,3,3.0,2,3,2,3
20,25,974,22,3,3,2.6,3,3,3,3
20,25,975,23,4,4,2.4,4,4,4,4
20,25,976,24,4,4,2.8,4,4,4,4
20,25,977,25,4,4,2.4,4,4,4,4
20,25,978,26,3,3,2.8,3,3,3,3
20,25,979,27,3,3,2.4,3,3,3,3
20,25,980,28,3,3,2.4,3,3,3,3
20,25,981,29,4,4,3.6,4,4,4,4
20,25,982,3,3,3,2.8,3,3,3,3
20,25,983,30,3,3,2.6,3,3,2,3
20,25,984,4,4,3,2.4,4,4,3,3
20,25,985,5,3,3,2.6,3,3,3,3
20,25,986,6,4,4,2.8,4,4,4,4
20,25,987,7,3,3,2.2,3,3,3,3
20,25,988,8,4,4,2.4,4,4,4,4
20,25,989,9,4,4,3.0,4,4,4,4
20,30,990,1,4,3,3.2,4,4,4,4
20,30,991,10,4,3,3.4,4,4,4,4
20,30,992,11,4,4,3.6,4,4,3,4
20,30,993,12,4,4,3.2,4,4,3,3
20,30,994,13,4,4,3.4,4,4,3,4
20,30,995,14,4,4,2.6,4,4,4,4
20,30,996,15,4,4,2.6,4,4,4,4
20,30,997,16,4,4,3.0,4,4,4,4
20,30,998,17,4,4,3.2,4,4,4,4
20,30,999,18,4,4,2.8,4,4,3,4
20,30,1000,19,4,3,2.8,4,4,4,4
20,30,1001,2,4,4,2.8,4,4,4,4
20,30,1002,20,4,4,3.0,4,4,4,4
20,30,1003,21,4,3,3.0,4,4,3,3
20,30,1004,22,5,5,2.8,5,5,5,5
20,30,1005,23,4,3,3.0,4,4,3,3
20,30,1006,24,3,3,2.8,3,3,3,3
20,30,1007,25,4,4,2.8,4,4,3,3
20,30,1008,26,4,4,3.0,4,4,4,4
20,30,1009,27,4,4,3.0,4,4,3,4
20,30,1010,28,5,4,2.4,5,5,4,5
20,30,1011,29,4,4,3.0,4,4,3,4
20,30,1012,3,4,3,3.2,4,4,4,4
20,30,1013,30,3,3,2.8,3,3,3,3
20,30,1014,4,4,4,3.0,4,4,4,4
20,30,1015,5,4,4,3.0,4,4,3,3
20,30,1016,6,4,3,2.6,4,4,3,3
20,30,1017,7,4,4,3.0,4,4,3,4
20,30,1018,8,4,4,3.0,4,4,4,4
20,30,1019,9,4,4,3.2,4,4,4,4
20,35,1020,1,4,3,3.0,4,4,4,4
20,35,1021,10,4,4,3.0,4,4,3,3
20,35,1022,11,4,3,3.0,4,4,3,4
20,35,1023,12,5,5,2.6,5,5,5,5
20,35,1024,13,4,4,3.2,4,4,3,4
20,35,1025,14,4,4,2.8,4,4,3,4
20,35,1026,15,4,4,2.6,4,4,4,4
20,35,1027,16,4,4,3.4,4,4,4,4
20,35,1028,17,4,4,2.6,4,4,4,4
20,35,1029,18,4,3,2.8,4,4,3,3
20,35,1030,19,4,4,3.2,4,4,4,4
20,35,1031,2,4,4,3.4,4,4,4,4
20,35,1032,20,4,3,2.6,4,4,4,4
20,35,1033,21,4,3,3.2,4,4,3,3
20,35,1034,22,4,4,3.0,4,4,4,4
20,35,1035,23,5,5,3.4,5,5,5,5
20,35,1036,24,4,4,2.8,4,4,4,4
20,35,1037,25,4,3,3.0,4,4,3,3
20,35,1038,26,5,4,3.8,5,5,4,4
20,35,1039,27,4,4,3.2,4,4,4,4
20,35,1040,28,4,4,3.4,4,4,4,4
20,35,1041,29,4,4,2.6,4,4,4,4
20,35,1042,3,4,4,3.2,4,4,3,4
20,35,1043,30,5,4,2.8,5,5,4,5
20,35,1044,4,4,4,3.0,4,4,3,4
20,35,1045,5,4,4,3.4,4,4,3,4
20,35,1046,6,4,4,3.2,4,4,3,3
20,35,1047,7,4,4,3.8,4,4,4,4
20,35,1048,8,4,4,3.4,4,4,3,4
20,35,1049,9,4,4,3.2,4,4,3,3
20,40,1050,1,4,4,3.2,4,4,3,4
20,40,1051,10,4,4,3.0,4,4,4,4
20,40,1052,11,4,4,3.0,4,4,4,4
20,40,1053,12,4,4,3.6,4,4,4,4
20,40,1054,13,4,4,3.8,4,4,4,4
20,40,1055,14,4,4,3.6,4,4,4,4
20,40,1056,15,4,4,2.8,3,4,4,4
20,40,1057,16,4,4,3.4,4,4,3,4
20,40,1058,17,5,4,3.0,5,5,4,4
20,40,1059,18,4,4,3.0,4,4,4,4
20,40,1060,19,4,4,3.6,4,4,4,4
20,40,1061,2,5,4,4.0,5,5,4,5
20,40,1062,20,4,4,3.4,4,4,3,4
20,40,1063,21,5,5,3.2,5,5,4,4
20,40,1064,22,5,4,3.6,5,5,4,5
20,40,1065,23,5,4,4.0,5,5,4,4
20,40,1066,24,4,4,3.6,4,4,3,4
20,40,1067,25,6,4,3.0,6,6,6,6
20,40,1068,26,4,4,3.6,4,4,4,4
20,40,1069,27,5,5,3.8,5,5,5,5
20,40,1070,28,5,5,3.4,5,5,5,5
20,40,1071,29,5,4,3.4,5,5,5,5
20,40,1072,3,4,4,3.4,4,4,4,4
20,40,1073,30,5,4,3.4,5,5,5,5
20,40,1074,4,4,4,3.0,4,4,4,4
20,40,1075,5,4,4,3.2,4,4,3,4
20,40,1076,6,4,4,3.8,4,4,4,4
20,40,1077,7,4,4,3.4,4,4,3,4
20,40,1078,8,5,4,3.6,4,5,5,5
20,40,1079,9,4,4,3.2,4,4,4,4
20,45,1080,1,4,4,3.4,4,4,4,4
20,45,1081,10,5,5,3.2,5,5,5,5
20,45,1082,11,5,5,3.4,5,5,4,4
20,45,1083,12,5,5,3.6,5,5,5,5
20,45,1084,13,5,4,3.6,5,5,4,4
20,45,1085,14,5,4,3.2,5,5,4,4
20,45,1086,15,5,4,3.8,5,5,5,5
20,45,1087,16,5,5,3.4,5,5,5,5
20,45,1088,17,5,5,4.0,5,5,5,5
20,45,1089,18,5,5,3.6,5,5,5,5
20,45,1090,19,5,4,3.4,5,5,4,4
20,45,1091,2,5,5,3.8,5,5,4,4
20,45,1092,20,5,5,3.4,5,5,3,4
20,45,1093,21,5,4,3.8,5,5,4,4
20,45,1094,22,5,5,3.6,5,5,5,5
20,45,1095,23,4,4,3.8,4,4,4,4
20,45,1096,24,5,5,4.0,5,5,4,4
20,45,1097,25,5,5,3.8,5,5,3,4
20,45,1098,26,5,5,3.6,4,5,4,4
20,45,1099,27,6,6,3.8,6,6,6,6
20,45,1100,28,6,6,3.2,6,6,6,6
20,45,1101,29,5,4,3.8,5,5,4,5
20,45,1102,3,4,4,3.4,4,4,4,4
20,45,1103,30,5,5,3.6,5,5,4,5
20,45,1104,4,5,5,3.0,4,5,4,5
20,45,1105,5,5,5,3.8,5,5,4,4
20,45,1106,6,4,4,3.4,4,4,4,4
20,45,1107,7,5,5,3.6,5,5,5,5
20,45,1108,8,5,4,3.2,5,5,4,4
20,45,1109,9,5,5,4.6,5,5,5,5
20,50,1110,1,5,4,3.8,5,5,4,4
20,50,1111,10,6,5,4.2,6,6,5,5
20,50,1112,11,5,5,4.6,4,5,4,5
20,50,1113,12,6,6,3.8,6,6,5,5
20,50,1114,13,5,5,3.8,5,5,5,5
20,50,1115,14,6,6,4.4,6,6,4,6
20,50,1116,15,5,5,4.6,5,5,4,5
20,50,1117,16,5,5,4.0,5,5,5,4
20,50,1118,17,6,6,3.6,6,6,4,6
20,50,1119,18,5,4,4.2,5,5,5,5
20,50,1120,19,5,5,3.8,5,5,4,5
20,50,1121,2,5,5,4.2,5,5,5,5
20,50,1122,20,6,5,3.8,6,6,6,6
20,50,1123,21,6,6,4.2,6,6,6,6
20,50,1124,22,5,5,3.8,5,5,5,5
20,50,1125,23,5,5,4.2,5,5,5,5
20,50,1126,24,5,5,4.4,5,5,5,5
20,50,1127,25,6,6,5.2,6,6,6,6
20,50,1128,26,6,6,4.0,6,6,6,6
20,50,1129,27,6,4,4.6,6,6,6,6
20,50,1130,28,6,6,4.4,6,6,6,6
20,50,1131,29,6,6,4.2,6,6,6,6
20,50,1132,3,5,5,3.6,5,5,5,5
20,50,1133,30,5,5,4.6,5,5,5,5
20,50,1134,4,5,4,4.0,5,5,4,5
20,50,1135,5,5,5,3.8,5,5,5,5
20,50,1136,6,5,4,3.8,5,5,4,4
20,50,1137,7,6,5,3.8,6,6,6,6
20,50,1138,8,5,5,3.8,5,5,5,5
20,50,1139,9,5,5,3.8,5,5,5,5
20,55,1140,1,5,5,4.6,5,5,4,5
20,55,1141,10,6,6,4.4,6,6,5,6
20,55,1142,11,6,6,4.6,6,6,5,5
20,55,1143,12,6,6,5.0,6,6,6,6
20,55,1144,13,6,6,4.4,6,6,6,6
20,55,1145,14,5,5,4.2,5,5,4,4
20,55,1146,15,6,5,4.4,6,6,5,5
20,55,1147,16,6,6,5.4,6,6,6,6
20,55,1148,17,6,6,4.4,6,6,6,6
20,55,1149,18,6,6,4.6,6,6,6,6
20,55,1150,19,6,6,4.6,6,6,6,6
20,55,1151,2,6,6,3.8,6,6,5,5
20,55,1152,20,5,5,4.0,5,5,5,5
20,55,1153,21,6,6,4.2,6,6,6,6
20,55,1154,22,6,6,5.6,6,6,5,6
20,55,1155,23,5,5,3.6,5,5,5,5
20,55,1156,24,6,6,4.4,6,6,6,6
20,55,1157,25,6,6,4.0,6,6,6,6
20,55,1158,26,6,6,4.4,6,6,6,6
20,55,1159,27,6,6,4.8,6,6,5,6
20,55,1160,28,5,5,4.0,5,5,5,5
20,55,1161,29,7,7,4.4,7,7,7,7
20,55,1162,3,5,5,4.8,5,5,5,5
20,55,1163,30,6,6,4.6,6,6,6,6
20,55,1164,4,6,6,4.8,6,6,6,6
20,55,1165,5,5,5,4.4,5,5,4,4
20,55,1166,6,6,6,3.4,6,6,6,6
20,55,1167,7,6,5,4.6,6,6,5,5
20,55,1168,8,5,5,5.0,5,5,5,5
20,55,1169,9,6,6,4.6,6,6,5,6
20,60,1170,1,7,7,4.4,7,7,6,6
20,60,1171,10,6,6,4.4,6,6,5,5
20,60,1172,11,6,6,4.4,6,6,6,6
20,60,1173,12,6,5,5.2,6,6,5,5
20,60,1174,13,7,7,4.8,7,7,7,7
20,60,1175,14,6,6,5.0,6,6,6,6
20,60,1176,15,7,5,5.2,7,7,6,6
20,60,1177,16,6,5,5.0,6,6,5,6
20,60,1178,17,7,7,5.0,7,7,6,6
20,60,1179,18,7,7,5.6,7,7,7,7
20,60,1180,19,6,6,5.4,6,6,6,6
20,60,1181,2,6,6,5.4,6,6,6,6
20,60,1182,20,6,6,5.0,6,6,5,6
20,60,1183,21,6,6,4.8,6,6,6,6
20,60,1184,22,7,7,6.4,7,7,7,7
20,60,1185,23,6,6,5.2,6,6,6,6
20,60,1186,24,7,7,5.6,7,7,6,7
20,60,1187,25,6,5,4.4,6,6,5,5
20,60,1188,26,6,6,4.2,6,6,6,6
20,60,1189,27,7,7,4.2,7,7,7,7
20,60,1190,28,6,6,4.8,6,6,6,6
20,60,1191,29,6,6,4.8,6,6,5,5
20,60,1192,3,6,5,5.0,6,6,5,5
20,60,1193,30,7,7,5.6,7,7,5,7
20,60,1194,4,6,6,4.4,5,6,5,5
20,60,1195,5,7,7,4.8,7,7,7,7
20,60,1196,6,7,7,5.8,7,7,7,7
20,60,1197,7,6,6,5.0,6,6,5,6
20,60,1198,8,6,6,4.6,6,6,5,6
20,60,1199,9,7,7,5.2,7,7,7,7
20,65,1200,1,6,6,5.6,6,6,6,6
20,65,1201,10,8,7,6.8,8,8,8,8
20,65,1202,11,6,6,4.8,6,6,6,6
20,65,1203,12,7,7,5.8,7,7,7,7
20,65,1204,13,8,8,5.4,8,8,8,8
20,65,1205,14,7,7,5.2,7,7,7,7
20,65,1206,15,8,8,5.6,8,8,7,7
20,65,1207,16,7,7,5.0,7,7,7,7
20,65,1208,17,6,6,5.2,6,6,6,6
20,65,1209,18,7,7,6.2,7,7,7,7
20,65,1210,19,6,6,5.0,6,6,6,6
20,65,1211,2,7,7,6.0,7,7,7,7
20,65,1212,20,7,7,5.8,7,7,7,7
20,65,1213,21,7,7,5.6,7,7,6,6
20,65,1214,22,7,6,5.4,7,7,7,7
20,65,1215,23,7,7,5.6,7,7,7,7
20,65,1216,24,7,7,6.4,7,7,6,7
20,65,1217,25,7,7,5.2,7,7,6,7
20,65,1218,26,7,7,6.0,7,7,7,7
20,65,1219,27,7,7,6.4,7,7,7,7
20,65,1220,28,6,6,5.2,6,6,6,6
20,65,1221,29,7,6,5.6,7,7,6,7
20,65,1222,3,7,6,5.4,7,7,6,6
20,65,1223,30,7,6,4.2,7,7,7,7
20,65,1224,4,7,7,5.2,7,7,6,7
20,65,1225,5,6,6,5.4,6,6,6,6
20,65,1226,6,7,7,5.2,7,7,7,7
20,65,1227,7,6,5,5.0,6,6,6,6
20,65,1228,8,7,7,5.4,7,7,7,7
20,65,1229,9,7,7,5.4,7,7,6,7
20,70,1230,1,8,8,6.8,8,8,8,8
20,70,1231,10,8,7,6.2,8,8,8,8
20,70,1232,11,7,7,6.0,7,7,6,7
20,70,1233,12,8,8,7.0,8,8,7,8
20,70,1234,13,7,7,6.8,7,7,7,7
20,70,1235,14,8,8,7.4,8,8,8,8
20,70,1236,15,8,8,5.4,8,8,8,8
20,70,1237,16,8,8,5.2,8,8,8,8
20,70,1238,17,7,7,6.4,7,7,7,7
20,70,1239,18,7,7,6.0,7,7,7,7
20,70,1240,19,8,8,6.4,8,8,7,7
20,70,1241,2,8,7,5.2,8,8,8,8
20,70,1242,20,8,8,5.8,8,8,8,8
20,70,1243,21,7,6,5.6,7,7,7,7
20,70,1244,22,7,7,6.4,7,7,7,7
20,70,1245,23,8,8,6.4,8,8,7,7
20,70,1246,24,7,7,5.4,7,7,6,7
20,70,1247,25,7,7,7.0,7,7,7,7
20,70,1248,26,8,7,6.4,8,8,7,8
20,70,1249,27,8,8,6.6,8,8,7,7
20,70,1250,28,8,8,6.4,8,8,8,8
20,70,1251,29,8,8,5.8,8,8,8,8
20,70,1252,3,8,8,5.4,8,8,7,7
20,70,1253,30,7,7,6.0,7,7,7,7
20,70,1254,4,7,7,6.2,7,7,6,7
20,70,1255,5,7,7,5.2,7,7,7,7
20,70,1256,6,8,8,6.2,8,8,8,8
20,70,1257,7,9,9,7.4,9,9,9,9
20,70,1258,8,8,8,6.4,8,8,8,8
20,70,1259,9,9,9,6.4,9,9,9,9
20,75,1260,1,7,7,6.0,7,7,7,7
20,75,1261,10,8,8,7.0,8,8,8,8
20,75,1262,11,8,8,6.8,8,8,8,8
20,75,1263,12,8,8,6.4,8,8,8,8
20,75,1264,13,9,8,7.4,9,9,8,8
20,75,1265,14,8,8,7.2,8,8,8,8
20,75,1266,15,8,8,7.6,8,8,8,8
20,75,1267,16,8,8,5.8,8,8,8,8
20,75,1268,17,9,9,7.8,9,9,9,9
20,75,1269,18,8,8,6.2,8,8,8,8
20,75,1270,19,9,9,7.2,9,9,9,9
20,75,1271,2,8,8,6.4,8,8,7,8
20,75,1272,20,7,7,6.6,7,7,7,7
20,75,1273,21,8,8,6.6,8,8,8,8
20,75,1274,22,8,8,7.0,8,8,7,7
20,75,1275,23,8,8,6.6,8,8,8,8
20,75,1276,24,7,7,6.0,7,7,7,7
20,75,1277,25,8,7,7.0,7,8,7,8
20,75,1278,26,8,8,7.0,8,8,8,8
20,75,1279,27,8,8,6.6,8,8,8,8
20,75,1280,28,8,8,6.8,8,8,7,8
20,75,1281,29,8,8,6.8,8,8,7,7
20,75,1282,3,7,7,6.2,7,7,7,7
20,75,1283,30,8,8,7.2,8,8,8,8
20,75,1284,4,8,8,6.6,8,8,8,8
20,75,1285,5,8,8,6.6,8,8,7,8
20,75,1286,6,7,7,5.8,7,7,7,7
20,75,1287,7,7,7,6.4,7,7,7,7
20,75,1288,8,8,7,6.2,8,8,7,7
20,75,1289,9,7,7,5.6,7,7,7,7
20,80,1290,1,8,8,7.0,8,8,8,8
20,80,1291,10,9,9,8.2,9,9,9,9
20,80,1292,11,8,8,6.8,8,8,8,8
20,80,1293,12,9,8,7.0,9,9,8,9
20,80,1294,13,10,10,7.8,10,10,10,10
20,80,1295,14,9,9,7.4,9,9,9,9
20,80,1296,15,8,8,6.8,8,8,7,8
20,80,1297,16,9,9,7.4,9,9,8,8
20,80,1298,17,9,9,7.6,9,9,9,9
20,80,1299,18,9,9,8.2,9,9,9,9
20,80,1300,19,9,9,7.2,9,9,9,9
20,80,1301,2,10,10,8.2,10,10,10,10
20,80,1302,20,10,10,8.2,10,10,9,10
20,80,1303,21,10,10,8.8,10,10,10,10
20,80,1304,22,10,10,8.4,10,10,10,10
20,80,1305,23,9,9,8.0,9,9,9,9
20,80,1306,24,9,9,8.0,9,9,9,9
20,80,1307,25,9,9,8.0,9,9,9,9
20,80,1308,26,9,9,7.8,9,9,9,9
20,80,1309,27,10,9,8.4,10,10,10,10
20,80,1310,28,9,9,8.4,9,9,9,9
20,80,1311,29,9,9,7.2,9,9,9,9
20,80,1312,3,10,10,8.2,10,10,10,10
20,80,1313,30,9,9,7.4,9,9,9,9
20,80,1314,4,9,9,7.8,9,9,8,8
20,80,1315,5,8,8,7.0,8,8,7,7
20,80,1316,6,9,9,8.0,9,9,9,9
20,80,1317,7,10,10,7.4,10,10,9,9
20,80,1318,8,10,10,8.2,10,10,10,10
20,80,1319,9,9,8,7.2,9,9,8,8
20,85,1320,1,10,10,8.6,10,10,10,10
20,85,1321,10,10,10,8.4,10,10,10,10
20,85,1322,11,11,11,9.6,11,11,11,11
20,85,1323,12,11,11,9.4,11,11,11,11
20,85,1324,13,10,9,8.0,10,10,10,10
20,85,1325,14,11,11,10.2,11,11,11,11
